rafales_sur_une_periode,variation_de_pression_en_3_heures,precipitations_dans_les_3_dernieres_heures,regioncode,pression_station,pression_au_niveau_mer,direction_du_vent_moyen,vitesse_du_vent_moyen,humidite,point_de_rosee,temperature_c,latitude,longitude,altitude,date,consommation_mw,thermique_mw,nucleaire_mw,eolien_mw,solaire_mw,hydraulique_mw,pompage_mw,bioenergies_mw,ech._physiques_mw,prod_totale
23.3,-12580.0,0.9000000000000006,18844.0,99549.52978056426,101774.2946708464,250.0,4.509090909090915,79.01880877742947,280.8844827586207,11.545141065830748,46.593833,1.834,112.0,2017-03-19,2337256.0,123755.0,2008561.0,262953.0,43735.0,303509.0,-96562.0,53371.0,-362013.0,2795884.0
18.2,-10520.0,9.700000000000006,18804.0,99205.52050473186,101452.39747634069,230.0,4.097160883280758,77.78548895899054,280.5802839116719,11.373817034700345,46.593833,2.359833,112.0,2017-03-20,2685073.0,265155.0,2159168.0,221559.0,34188.0,414273.0,-23662.0,52081.0,-437663.0,3146424.0
16.4,2480.0,104.70000000000009,18888.0,99188.65625,101434.3125,260.0,3.69,76.88125,278.5728124999997,9.590312500000033,46.826499999999996,2.0969165,110.0,2017-03-21,2779102.0,363914.0,2115702.0,129835.0,31287.0,413646.0,-29372.0,48484.0,-294382.0,3102868.0
25.1,-19170.0,122.40000000000015,18860.0,98838.71473354232,101099.12225705328,160.0,3.527586206896553,78.28526645768025,277.14780564263333,7.884952978056456,46.593833,2.359833,108.0,2017-03-22,2889931.0,419481.0,2181161.0,128026.0,42025.0,439054.0,-25745.0,49447.0,-343507.0,3259194.0
22.7,20850.0,264.19999999999993,18888.0,98863.1875,101118.8125,120.0,3.5356250000000005,81.678125,278.2821875000003,8.329375000000029,46.826499999999996,2.0969165,110.0,2017-03-23,2914581.0,413618.0,2163527.0,130710.0,34392.0,463739.0,-20848.0,49866.0,-320433.0,3255852.0
22.8,27070.0,265.3,18888.0,99754.71875,101986.5,70.0,3.9925000000000006,83.44375,278.96500000000003,8.66281250000003,46.826499999999996,2.0969165,110.0,2017-03-24,2901331.0,390293.0,2190500.0,142883.0,27567.0,473156.0,-27956.0,50070.0,-345142.0,3274469.0
30.6,-15620.0,183.6,18888.0,99601.625,101821.40625,60.0,5.8343750000000005,73.196875,278.4240625000001,10.367812500000019,46.826499999999996,2.0969165,110.0,2017-03-25,2548498.0,160891.0,2177034.0,348234.0,40736.0,383058.0,-77097.0,50524.0,-534880.0,3160477.0
15.8,6550.0,2.5,18888.0,99657.96875,101871.71875,100.0,3.354062500000002,67.128125,277.3978125,10.594375000000024,46.826499999999996,2.0969165,110.0,2017-03-26,2348843.0,131759.0,2132220.0,117634.0,66383.0,366414.0,-80720.0,51136.0,-435966.0,2865546.0
17.4,6980.0,0.7,18804.0,99728.04416403786,101949.21135646688,120.0,3.282018927444796,67.39432176656152,278.34621451104107,11.587697160883309,46.593833,2.359833,112.0,2017-03-27,2588335.0,327205.0,2186880.0,99262.0,61780.0,425810.0,-33816.0,49591.0,-528349.0,3150528.0
19.0,19020.0,5.8,18720.0,100146.56050955414,102372.26114649682,200.0,2.9019108280254784,70.03503184713375,279.4815286624205,12.17197452229301,46.593833,2.359833,112.0,2017-03-28,2577957.0,393343.0,2205733.0,88846.0,66604.0,386092.0,-32667.0,49371.0,-579328.0,3189989.0
16.0,-2110.0,3.1,18888.0,100363.625,102538.5625,170.0,2.883125000000001,65.31875,279.4171874999999,13.406562500000016,46.826499999999996,2.0969165,110.0,2017-03-29,2536045.0,389727.0,2118706.0,77663.0,72863.0,382890.0,-33671.0,48864.0,-520977.0,3090713.0
14.6,-23950.0,-0.4,18719.0,100035.84905660378,102195.34591194968,150.0,3.04811320754717,60.698113207547166,279.59213836478006,14.833647798742156,47.059167,2.0969165,110.0,2017-03-30,2469824.0,365405.0,2226385.0,115525.0,72965.0,352255.0,-44008.0,51636.0,-670342.0,3184171.0
20.5,-17270.0,63.500000000000014,18888.0,99495.5,101677.625,190.0,4.080000000000002,66.890625,280.14124999999996,13.587187500000002,46.826499999999996,2.0969165,110.0,2017-03-31,2407651.0,221412.0,2156252.0,198673.0,48399.0,318517.0,-57234.0,52969.0,-531303.0,2996222.0
17.1,4950.0,228.50000000000006,18888.0,99257.875,101488.65625,230.0,3.808124999999999,79.346875,280.01875,10.52531250000002,46.826499999999996,2.0969165,110.0,2017-04-01,2255307.0,122832.0,2050883.0,81275.0,36158.0,315817.0,-37191.0,51920.0,-366369.0,2658885.0
21.0,29190.0,91.50000000000007,18888.0,99769.21875,102000.78125,300.0,3.3212500000000014,79.196875,279.88500000000005,10.478125000000023,46.826499999999996,2.0969165,110.0,2017-04-02,2195568.0,78168.0,2022627.0,69051.0,45234.0,281907.0,-60682.0,47754.0,-288473.0,2544741.0
16.5,1320.0,2.6,18888.0,100191.03125,102393.65625,240.0,2.626250000000001,70.953125,279.4656249999997,12.091875000000014,46.826499999999996,2.0969165,110.0,2017-04-03,2492510.0,241206.0,2147375.0,67938.0,71457.0,370650.0,-19974.0,45703.0,-431813.0,2944329.0
16.2,350.0,11.4,18888.0,100156.34375,102361.53125,300.0,3.6056250000000007,69.24375,279.2446875,12.181562500000021,46.826499999999996,2.0969165,110.0,2017-04-04,2515178.0,309426.0,2156738.0,81667.0,60883.0,356664.0,-23144.0,45517.0,-472580.0,3010895.0
19.2,6650.0,16.4,18888.0,100264.78125,102479.1875,280.0,4.439375,69.2,278.77781250000004,11.590625000000022,46.826499999999996,2.0969165,110.0,2017-04-05,2537927.0,300719.0,2144073.0,160986.0,60244.0,328337.0,-30046.0,46270.0,-472654.0,3040629.0
19.9,-1200.0,0.2,18812.0,100324.8275862069,102541.28526645768,80.0,4.13103448275862,66.4294670846395,277.0741379310345,10.435736677116015,47.059167,2.359833,108.0,2017-04-06,2582492.0,288335.0,2193383.0,144782.0,77304.0,332196.0,-23896.0,46902.0,-476503.0,3082902.0
14.3,-9790.0,0.6000000000000001,18888.0,100173.15625,102382.375,90.0,2.705,66.625,277.53374999999994,11.038437500000025,46.826499999999996,2.0969165,110.0,2017-04-07,2545011.0,325459.0,2216424.0,56738.0,82260.0,333069.0,-16376.0,46860.0,-499372.0,3060810.0
12.7,-6340.0,0.2,18888.0,99968.84375,102150.375,100.0,2.585312500000002,64.71875,279.57718750000015,13.850625000000026,46.826499999999996,2.0969165,110.0,2017-04-08,2193573.0,225496.0,2034823.0,53458.0,81505.0,271463.0,-50006.0,46619.0,-469717.0,2713364.0
12.9,6710.0,-0.1,18888.0,100024.15625,102186.40625,160.0,2.5153125000000003,62.6,280.2612500000001,15.260937500000017,46.826499999999996,2.0969165,110.0,2017-04-09,1999469.0,108726.0,1991493.0,52237.0,80548.0,237638.0,-75053.0,47200.0,-443272.0,2517842.0
14.5,5790.0,2.3,18888.0,100158.5,102331.75,270.0,3.2809375000000003,68.45,280.53718749999996,13.732500000000027,46.826499999999996,2.0969165,110.0,2017-04-10,2316312.0,239820.0,2093711.0,94106.0,73385.0,282284.0,-37096.0,45777.0,-475635.0,2829083.0
19.0,-330.0,0.1,18801.0,100261.54088050315,102476.66666666667,250.0,3.282075471698114,66.48113207547169,278.3499999999999,11.881446540880523,46.826499999999996,1.834,112.0,2017-04-11,2414132.0,300528.0,2130550.0,75110.0,71585.0,298684.0,-20090.0,47652.0,-489864.0,2924109.0
16.1,-21090.0,0.6000000000000001,18888.0,99924.46875,102127.40625,250.0,2.9665625000000007,64.7625,277.9368750000001,12.030625000000029,46.826499999999996,2.0969165,110.0,2017-04-12,2448376.0,304467.0,2156067.0,104963.0,81707.0,283613.0,-25988.0,48245.0,-504681.0,2979062.0
18.4,-6300.0,0.4,18800.0,99598.8679245283,101801.54088050315,280.0,2.875471698113207,67.47169811320755,279.2720125786163,12.73144654088053,46.593833,1.834,108.0,2017-04-13,2452258.0,308538.0,2169802.0,60997.0,77504.0,300017.0,-18891.0,48313.0,-494039.0,2965171.0
13.9,3820.0,0.6000000000000001,18888.0,99582.28125,101795.625,270.0,2.848437500000002,67.196875,279.28718749999973,12.632187500000018,46.826499999999996,2.0969165,110.0,2017-04-14,2403965.0,193102.0,2176941.0,48622.0,69977.0,277710.0,-26231.0,49093.0,-385238.0,2815445.0
22.4,14860.0,6.800000000000005,18888.0,99818.40625,102037.4375,280.0,3.7253124999999976,73.45,280.05749999999983,11.811562500000017,46.826499999999996,2.0969165,110.0,2017-04-15,2212000.0,79799.0,2006727.0,109876.0,37011.0,247468.0,-43070.0,49814.0,-275630.0,2530695.0
26.5,1160.0,3.2000000000000006,18888.0,100088.6875,102304.0,290.0,3.875625000000005,67.946875,278.49468750000005,11.53968750000002,46.826499999999996,2.0969165,110.0,2017-04-16,2087496.0,64244.0,1870864.0,110338.0,61641.0,216302.0,-79575.0,50455.0,-206756.0,2373844.0
21.6,-4510.0,14.000000000000002,18888.0,99855.53125,102077.75,260.0,3.5234374999999987,68.29375,278.0365624999999,11.14062500000003,46.826499999999996,2.0969165,110.0,2017-04-17,2158193.0,46111.0,2040952.0,123924.0,71122.0,220079.0,-69101.0,49848.0,-324685.0,2552036.0
26.6,19280.0,5.300000000000004,18888.0,100118.53125,102362.25,80.0,4.950625000000002,60.103125,274.3896874999999,9.602187500000026,46.826499999999996,2.0969165,110.0,2017-04-18,2543576.0,205349.0,2182782.0,143226.0,82381.0,264918.0,-23844.0,52212.0,-363408.0,2930868.0
22.5,15700.0,7.100000000000001,18888.0,100634.65625,102877.40625,50.0,5.192187500000003,52.440625,270.8293749999997,7.994375000000028,46.826499999999996,2.0969165,110.0,2017-04-19,2680466.0,296598.0,2167356.0,186216.0,85831.0,270274.0,-19778.0,50758.0,-356787.0,3057033.0
16.9,1670.0,2.6,18888.0,100893.28125,103124.1875,60.0,3.8693749999999993,47.91875,269.47062500000027,7.71687500000003,46.826499999999996,2.0969165,110.0,2017-04-20,2726554.0,325243.0,2173155.0,112221.0,89835.0,252418.0,-19011.0,52301.0,-259575.0,3005173.0
14.3,-10290.0,0.4,18813.0,100742.38244514106,102945.48589341693,100.0,2.737617554858933,50.05329153605015,271.8236677115986,10.049843260188123,47.059167,2.359833,108.0,2017-04-21,2642868.0,349526.0,2198278.0,53848.0,87609.0,241098.0,-15964.0,52142.0,-323625.0,2982501.0
16.7,-18530.0,0.20000000000000015,18888.0,100299.4375,102491.78125,100.0,3.027812500000001,59.728125,276.354375,11.953437500000026,46.826499999999996,2.0969165,110.0,2017-04-22,2304845.0,142976.0,2144934.0,64431.0,79671.0,195223.0,-44961.0,56322.0,-333723.0,2683557.0
17.5,-10240.0,-0.1,18888.0,99998.8125,102209.21875,60.0,3.4874999999999994,59.1625,276.33656249999984,11.92406250000002,46.826499999999996,2.0969165,110.0,2017-04-23,2144595.0,84353.0,2036175.0,93991.0,87055.0,177024.0,-96048.0,55227.0,-293106.0,2533825.0
19.6,-29740.0,1.3,18860.0,99450.84639498433,101661.09717868338,160.0,2.8489028213166145,61.14420062695925,277.33871473354225,12.288087774294693,46.593833,2.359833,112.0,2017-04-24,2457095.0,233686.0,2138827.0,66656.0,79278.0,239515.0,-40378.0,52325.0,-312746.0,2810287.0
19.1,-9040.0,192.40000000000012,18888.0,98940.875,101180.15625,170.0,3.846562500000003,72.35,277.82687500000003,9.812187500000025,46.826499999999996,2.0969165,110.0,2017-04-25,2566479.0,281435.0,2137065.0,106581.0,32100.0,256815.0,-31915.0,47289.0,-262807.0,2861285.0
17.4,20750.0,170.5000000000002,18888.0,99116.46875,101400.8125,295.0,3.665312499999999,77.1125,276.02062500000005,6.906875000000025,46.826499999999996,2.0969165,110.0,2017-04-26,2747185.0,305093.0,2240406.0,96822.0,39560.0,328919.0,-23134.0,47045.0,-287440.0,3057845.0
20.0,5300.0,46.9,18836.0,99476.48902821317,101769.21630094043,300.0,3.7006269592476526,70.58307210031347,274.3161442006268,6.677115987460838,46.593833,2.359833,112.0,2017-04-27,2832065.0,337909.0,2251225.0,94173.0,55966.0,327012.0,-21679.0,47297.0,-259730.0,3113582.0
23.9,1490.0,19.599999999999987,18844.0,99527.1473354232,101787.1473354232,280.0,3.4579937304075226,66.63636363636364,274.8612852664578,8.183385579937326,46.593833,1.834,108.0,2017-04-28,2787558.0,333859.0,2245360.0,69446.0,66646.0,326259.0,-36173.0,52625.0,-270408.0,3094195.0
16.2,-29310.0,0.30000000000000004,18888.0,99238.1875,101469.28125,120.0,3.1365625,60.478125,275.1787499999999,10.486875000000026,46.826499999999996,2.0969165,110.0,2017-04-29,2405475.0,155191.0,2123709.0,69262.0,87175.0,242618.0,-37223.0,51948.0,-287140.0,2729903.0
26.8,-14550.0,249.4000000000001,18888.0,98430.34375,100661.21875,160.0,5.325000000000001,68.028125,277.86968750000005,11.084375000000025,46.826499999999996,2.0969165,110.0,2017-04-30,2208658.0,45127.0,1824574.0,287453.0,44403.0,182317.0,-98180.0,55716.0,-132704.0,2439590.0
24.7,36790.0,268.69999999999993,18720.0,99086.41509433962,101334.3710691824,230.0,5.288364779874214,74.55974842767296,278.19056603773583,9.774213836478006,47.059167,2.0969165,110.0,2017-05-01,2219801.0,42118.0,1921398.0,240891.0,64213.0,226936.0,-63672.0,52220.0,-264327.0,2547776.0
15.3,12430.0,155.40000000000015,18888.0,99529.6875,101752.46875,240.0,3.1878125000000006,78.409375,280.0168749999999,10.778437500000027,46.826499999999996,2.0969165,110.0,2017-05-02,2580472.0,256455.0,2076132.0,59477.0,47098.0,349103.0,-17801.0,49743.0,-239729.0,2838008.0
13.6,-6770.0,33.99999999999995,18888.0,99617.5625,101834.25,120.0,2.4418750000000005,78.4625,280.24031249999996,11.036875000000022,46.826499999999996,2.0969165,110.0,2017-05-03,2627858.0,316127.0,2138660.0,27456.0,58262.0,337467.0,-23692.0,52253.0,-278669.0,2930225.0
16.4,-2050.0,57.79999999999998,18888.0,99425.96875,101642.09375,70.0,2.9915624999999997,78.80625,280.91968749999995,11.671250000000024,46.826499999999996,2.0969165,110.0,2017-05-04,2600544.0,319112.0,2173515.0,58799.0,61548.0,331647.0,-24746.0,47965.0,-367290.0,2992586.0
22.9,-25530.0,30.799999999999983,18888.0,99194.59375,101396.28125,90.0,4.550937500000001,73.096875,281.3053124999999,13.336250000000016,46.826499999999996,2.0969165,110.0,2017-05-05,2511660.0,255474.0,2172160.0,159306.0,59746.0,343189.0,-39097.0,53155.0,-492280.0,3043030.0
23.7,22000.0,400.4999999999998,18813.0,98978.30721003134,101197.89968652038,250.0,4.284639498432604,80.11598746081505,282.4286833855799,12.919749216300962,47.059167,2.359833,112.0,2017-05-06,2257143.0,107768.0,2046601.0,181296.0,46111.0,291956.0,-62127.0,50490.0,-404904.0,2724222.0
25.7,18740.0,50.7,18288.0,99679.67948717948,101936.79487179487,290.0,4.007051282051282,76.81089743589743,281.5272435897437,12.82980769230771,47.059167,2.359833,112.0,2017-05-07,2117436.0,82739.0,1927864.0,137636.0,62562.0,334615.0,-68350.0,48919.0,-408536.0,2594335.0
22.8,-1900.0,24.599999999999987,18288.0,99807.21153846153,102076.89102564103,290.0,4.018910256410259,74.19871794871794,280.1717948717948,11.983333333333357,47.059167,2.359833,112.0,2017-05-08,2184603.0,134352.0,1982600.0,110546.0,71296.0,362898.0,-47013.0,47106.0,-477184.0,2708798.0
17.0,-37340.0,0.8,18102.0,99306.90322580645,101586.90322580645,60.0,4.091935483870966,65.21612903225807,278.5100000000001,12.344838709677445,47.059167,2.359833,112.0,2017-05-09,2466218.0,225070.0,2039021.0,116970.0,88725.0,419345.0,-23005.0,46440.0,-446390.0,2935571.0
17.4,-31110.0,25.800000000000004,18288.0,98368.55769230769,100635.96153846153,110.0,3.853846153846154,68.53525641025641,280.600641025641,13.625641025641054,47.059167,2.359833,112.0,2017-05-10,2446328.0,261683.0,2048314.0,123391.0,59364.0,395081.0,-26250.0,46733.0,-461983.0,2934566.0
22.5,-12130.0,242.40000000000006,18288.0,97637.11538461539,99914.83974358975,140.0,3.969551282051284,79.32051282051282,283.7971153846154,14.4772435897436,47.059167,2.359833,112.0,2017-05-11,2424432.0,232556.0,2040110.0,132742.0,41699.0,397161.0,-30033.0,47228.0,-437066.0,2891496.0
23.5,30290.0,96.00000000000011,18288.0,98069.32692307692,100329.7435897436,185.0,3.5554487179487184,79.30448717948718,284.44166666666666,15.205128205128226,47.059167,2.359833,112.0,2017-05-12,2374550.0,200996.0,2007378.0,120353.0,60914.0,401273.0,-48529.0,47236.0,-415107.0,2838150.0
17.6,37370.0,93.59999999999998,18288.0,99049.23076923077,101289.42307692308,210.0,3.1798076923076914,77.8301282051282,283.9673076923078,15.00160256410259,47.059167,2.359833,112.0,2017-05-13,2089327.0,107710.0,1892492.0,88536.0,62306.0,355097.0,-77077.0,46769.0,-386531.0,2552910.0
22.7,33870.0,41.79999999999998,18288.0,99986.57051282052,102199.19871794872,210.0,2.963782051282052,71.92628205128206,283.1198717948718,15.57884615384617,47.059167,2.359833,112.0,2017-05-14,1946947.0,64253.0,1867356.0,88074.0,77122.0,336311.0,-86667.0,45727.0,-445252.0,2478843.0
15.9,4540.0,10.599999999999996,18261.0,100454.46945337621,102641.35048231512,160.0,2.704501607717041,65.2218649517685,283.23874598070745,17.578135048231523,47.059167,2.359833,112.0,2017-05-15,2268640.0,171755.0,2057816.0,46734.0,85116.0,396369.0,-28257.0,45083.0,-505971.0,2802873.0
12.3,-10790.0,17.5,18288.0,100318.23717948717,102494.39102564103,150.0,2.4060897435897455,60.84935897435897,284.4602564102565,19.940705128205146,47.059167,2.359833,112.0,2017-05-16,2285290.0,179355.0,2092525.0,44288.0,83875.0,390784.0,-22367.0,44161.0,-527356.0,2834988.0
17.3,-31450.0,161.09999999999997,18256.0,99635.78778135049,101825.9807073955,170.0,2.9061093247588405,67.09967845659163,285.34646302250803,19.340836012861754,47.059167,2.359833,112.0,2017-05-17,2283469.0,132921.0,2086179.0,77402.0,71855.0,380167.0,-31512.0,43700.0,-477301.0,2792224.0
16.9,-5930.0,436.2999999999994,18213.0,99192.12218649518,101420.99678456591,240.0,3.4340836012861757,79.36334405144694,284.5635048231513,15.369774919614176,47.059167,2.359833,112.0,2017-05-18,2297800.0,150217.0,2078192.0,99995.0,39788.0,392882.0,-35242.0,45221.0,-473283.0,2806295.0
22.3,17220.0,250.20000000000002,18288.0,99403.17307692308,101670.57692307692,250.0,4.174999999999999,76.04166666666667,280.70096153846146,12.024679487179519,47.059167,2.359833,112.0,2017-05-19,2292377.0,147468.0,2107836.0,128505.0,68175.0,385172.0,-39187.0,46395.0,-552002.0,2883551.0
25.9,21870.0,9.8,18288.0,99938.20512820513,102187.66025641025,230.0,3.6708333333333334,70.64102564102564,280.1721153846154,12.811538461538484,47.059167,2.359833,112.0,2017-05-20,2056838.0,71770.0,1861672.0,66287.0,72127.0,371598.0,-48435.0,48165.0,-386317.0,2491619.0
15.8,-23370.0,0.6000000000000001,18288.0,99957.88461538461,102180.67307692308,110.0,2.8448717948717963,65.0,281.10160256410234,15.382371794871815,47.059167,2.359833,112.0,2017-05-21,1911940.0,45066.0,1787873.0,48834.0,91808.0,326948.0,-86227.0,48237.0,-350591.0,2348766.0
14.8,190.0,24.799999999999983,18288.0,99487.66025641025,101695.86538461539,180.0,2.822435897435898,63.669871794871796,283.3766025641025,17.863141025641045,47.059167,2.359833,112.0,2017-05-22,2227474.0,134062.0,1914577.0,73508.0,74277.0,410978.0,-29287.0,47984.0,-398637.0,2655386.0
13.6,18620.0,10.699999999999998,18107.0,99903.55987055016,102126.60194174758,260.0,2.8854368932038854,73.01618122977347,285.472006472492,17.757281553398084,47.059167,2.359833,112.0,2017-05-23,2264744.0,127224.0,1912465.0,79270.0,72013.0,413288.0,-29300.0,48050.0,-358281.0,2652310.0
17.7,-7970.0,1.4,18060.0,100067.54045307443,102241.32686084142,100.0,3.0220064724919102,71.01618122977347,286.0817152103562,18.973139158576068,47.059167,2.359833,112.0,2017-05-24,2264170.0,114142.0,1918880.0,54182.0,87604.0,399407.0,-30774.0,48249.0,-327496.0,2622464.0
19.7,-17390.0,1.2,17680.0,99685.09868421052,101815.78947368421,80.0,3.573684210526315,64.22697368421052,285.9615131578947,20.586513157894757,47.104583500000004,2.372083,110.0,2017-05-25,1966462.0,40776.0,1788096.0,134006.0,92435.0,339005.0,-77456.0,49432.0,-399829.0,2443750.0
18.6,-6520.0,-0.1,17897.0,99361.4705882353,101512.64705882352,110.0,3.6245098039215677,61.54248366013072,286.18104575163403,21.318954248366044,47.059167,2.359833,112.0,2017-05-26,2067116.0,66247.0,1745973.0,168739.0,88904.0,404207.0,-32760.0,50414.0,-424661.0,2524484.0
14.6,11820.0,0.8,18288.0,99469.39102564103,101645.51282051283,160.0,2.98397435897436,63.74038461538461,286.7416666666667,21.422115384615406,47.059167,2.359833,112.0,2017-05-27,1960461.0,40739.0,1634826.0,93827.0,85874.0,353247.0,-62873.0,48521.0,-233725.0,2257034.0
16.1,-8110.0,43.199999999999996,18288.0,99482.72435897436,101649.10256410256,120.0,2.9060897435897446,63.08974358974359,286.9201923076923,22.045833333333356,47.059167,2.359833,112.0,2017-05-28,1860887.0,42864.0,1627686.0,69169.0,82549.0,346142.0,-67958.0,47526.0,-287095.0,2215936.0
15.1,30.0,65.60000000000002,18288.0,99274.96794871795,101461.15384615384,200.0,3.03301282051282,66.38461538461539,286.6576923076923,20.85000000000003,47.059167,2.359833,112.0,2017-05-29,2234719.0,147142.0,1724836.0,85372.0,65724.0,426809.0,-25143.0,45034.0,-235068.0,2494917.0
11.2,16870.0,180.90000000000006,18288.0,99560.2564102564,101762.59615384616,260.0,2.6955128205128203,73.45833333333333,286.571153846154,18.81570512820515,47.059167,2.359833,112.0,2017-05-30,2283650.0,186538.0,1760905.0,56555.0,59916.0,386069.0,-15473.0,45523.0,-196419.0,2495506.0
13.1,3510.0,42.79999999999999,18288.0,99871.79487179487,102067.98076923077,160.0,2.306089743589744,73.28525641025641,286.4195512820514,18.580448717948745,47.059167,2.359833,112.0,2017-05-31,2281938.0,174930.0,1792639.0,32869.0,61330.0,388588.0,-19739.0,49323.0,-197987.0,2499679.0
14.1,-8330.0,24.699999999999996,18129.0,99770.70967741935,101955.48387096774,120.0,1.9900000000000007,70.71612903225807,286.9480645161291,19.850967741935506,47.059167,2.359833,112.0,2017-06-01,2296519.0,175793.0,1826477.0,25906.0,76790.0,383674.0,-24103.0,57524.0,-225553.0,2546164.0
14.8,-8160.0,48.800000000000004,18244.0,99511.99356913184,101701.22186495177,190.0,2.363987138263665,71.95176848874598,287.7049839228295,20.289389067524123,47.059167,2.359833,112.0,2017-06-02,2276424.0,179780.0,1846964.0,27435.0,76971.0,388405.0,-23469.0,54151.0,-273780.0,2573706.0
16.4,2720.0,284.3999999999999,18288.0,99426.31410256411,101643.26923076923,270.0,2.9339743589743597,80.96153846153847,287.1224358974359,17.47820512820516,47.059167,2.359833,112.0,2017-06-03,1994054.0,76307.0,1726573.0,57946.0,39573.0,372206.0,-30938.0,53016.0,-300642.0,2325621.0
24.9,-1130.0,71.3,18288.0,99578.42948717948,101815.48076923077,270.0,3.2125000000000012,72.3301282051282,283.6458333333335,15.983974358974379,47.059167,2.359833,112.0,2017-06-04,1820201.0,41796.0,1604046.0,73555.0,66378.0,362700.0,-67797.0,49773.0,-310247.0,2198248.0
24.4,-35700.0,99.60000000000001,18212.0,99106.5273311897,101348.58520900321,210.0,3.6225080385852095,68.41157556270096,283.5020900321544,16.809324758842457,47.059167,2.359833,112.0,2017-06-05,1902213.0,43197.0,1622270.0,121390.0,78813.0,366003.0,-59246.0,50158.0,-320371.0,2281831.0
24.7,29340.0,155.7000000000001,18204.0,98821.6077170418,101063.60128617364,260.0,6.376205787781354,68.20257234726688,282.22684887459826,15.424115755627017,47.059167,2.359833,112.0,2017-06-06,2215305.0,44366.0,1782337.0,390153.0,67659.0,392527.0,-34166.0,48346.0,-475917.0,2725388.0
23.3,14880.0,9.600000000000001,18288.0,99674.03846153847,101908.71794871795,250.0,4.700320512820512,63.05448717948718,280.7743589743591,15.29294871794874,47.059167,2.359833,112.0,2017-06-07,2251032.0,40467.0,1836696.0,250258.0,80612.0,368750.0,-38283.0,48467.0,-335942.0,2625250.0
27.2,-23560.0,15.899999999999999,18129.0,99365.32258064517,101566.70967741935,170.0,3.543225806451613,62.729032258064514,283.6032258064518,18.649354838709698,47.059167,2.359833,112.0,2017-06-08,2272506.0,85180.0,1948489.0,110578.0,90208.0,389733.0,-24046.0,48711.0,-376328.0,2672899.0
17.7,19300.0,98.79999999999998,18288.0,99373.68589743589,101580.0,230.0,3.3275641025641027,70.6025641025641,285.65128205128224,18.44743589743592,47.059167,2.359833,112.0,2017-06-09,2253976.0,90358.0,1971507.0,121350.0,65969.0,372285.0,-25566.0,48439.0,-390351.0,2669908.0
15.9,1820.0,0.30000000000000004,18288.0,99663.58974358975,101850.60897435897,180.0,2.64551282051282,64.36217948717949,286.07179487179474,20.688461538461546,47.059167,2.359833,112.0,2017-06-10,2002749.0,57751.0,1777977.0,31401.0,92190.0,339422.0,-46728.0,53612.0,-302885.0,2352353.0
15.0,-2390.0,2.1,18204.0,99563.82636655949,101730.99678456591,210.0,2.788102893890675,65.7684887459807,287.55289389067525,21.83922829581996,47.059167,2.359833,112.0,2017-06-11,1885558.0,42480.0,1634044.0,55896.0,86100.0,315202.0,-70475.0,49853.0,-227556.0,2183575.0
13.3,2130.0,0.5000000000000001,18288.0,99700.41666666667,101893.30128205128,270.0,3.1503205128205134,67.32051282051282,286.4076923076922,19.99871794871797,47.059167,2.359833,112.0,2017-06-12,2239840.0,91146.0,1794890.0,88730.0,79020.0,366546.0,-31200.0,50919.0,-200210.0,2471251.0
11.7,-8320.0,37.80000000000001,18244.0,99501.7041800643,101691.99356913184,90.0,2.6749196141479117,68.37299035369774,287.1451768488746,20.53954983922832,47.059167,2.359833,112.0,2017-06-13,2317397.0,127847.0,1805487.0,50802.0,80310.0,373046.0,-27862.0,52190.0,-144416.0,2489682.0
12.2,-4500.0,15.900000000000002,18663.0,99363.91167192429,101511.67192429022,130.0,2.405678233438487,68.39432176656152,288.8001577287067,22.314826498422732,47.059167,2.359833,112.0,2017-06-14,2340005.0,176726.0,1840750.0,52474.0,77832.0,357704.0,-26823.0,50854.0,-189544.0,2556340.0
14.0,20340.0,46.10000000000001,18888.0,99599.25,101727.25,260.0,3.2971874999999997,71.01875,288.98531249999996,21.897500000000015,46.826499999999996,2.0969165,110.0,2017-06-15,2364929.0,146619.0,1833539.0,89919.0,71680.0,348998.0,-25929.0,50833.0,-150746.0,2541588.0
25.6,15770.0,3.0000000000000004,18888.0,100159.4375,102300.0,290.0,3.8509374999999992,64.29375,285.8409375,20.45875000000002,46.826499999999996,2.0969165,110.0,2017-06-16,2316182.0,119337.0,1835681.0,102681.0,89736.0,359686.0,-30579.0,49520.0,-209856.0,2556641.0
20.4,-11080.0,0.6000000000000001,18888.0,100164.875,102303.21875,70.0,3.568437499999999,59.26875,285.2859374999999,21.33718750000002,46.826499999999996,2.0969165,110.0,2017-06-17,2053403.0,45648.0,1716968.0,89594.0,93263.0,325312.0,-56750.0,47976.0,-208604.0,2318761.0
17.7,-11710.0,0.20000000000000004,18888.0,99793.75,101918.0,80.0,3.5978125000000007,57.95625,286.876875,23.301875000000024,46.826499999999996,2.0969165,110.0,2017-06-18,1936727.0,44515.0,1689269.0,118780.0,92481.0,297253.0,-60962.0,49130.0,-293726.0,2291428.0
18.2,-6200.0,0.2,18804.0,99611.81818181818,101709.74921630094,120.0,3.128213166144204,57.724137931034484,288.1716300940437,24.847021943573683,47.059167,1.834,108.0,2017-06-19,2344763.0,191966.0,1796298.0,75900.0,90371.0,359934.0,-27530.0,43224.0,-185370.0,2557693.0
