year,month,days,consommation_mw,thermique_mw,nucleaire_mw,eolien_mw,solaire_mw,hydraulique_mw,pompage_mw,bioenergies_mw,ech._physiques_mw,prod_totale
2016,7,7,2338656.0,133827.0,2047296.0,20239.0,81606.0,371338.0,-24771.0,46347.0,-337175.0,2700653.0
2016,7,8,2327956.0,100264.0,2025343.0,64733.0,69216.0,402095.0,-25586.0,47533.0,-355618.0,2709184.0
2016,7,9,2077110.0,43149.0,1842174.0,39625.0,79428.0,355923.0,-34329.0,48876.0,-297719.0,2409175.0
2016,7,10,1951960.0,45617.0,1696883.0,75685.0,79148.0,304732.0,-59604.0,47828.0,-238313.0,2249893.0
2016,7,11,2276981.0,75826.0,1895818.0,107012.0,46687.0,374425.0,-22400.0,46602.0,-246996.0,2546370.0
2016,7,12,2292713.0,134415.0,1888429.0,89367.0,46556.0,409914.0,-24249.0,47813.0,-299499.0,2616494.0
2016,7,13,2255872.0,151659.0,1896422.0,112450.0,66744.0,383907.0,-26816.0,49306.0,-377827.0,2660488.0
2016,7,14,1948074.0,48548.0,1911557.0,90761.0,66498.0,330894.0,-39240.0,50736.0,-511685.0,2498994.0
2016,7,15,2077706.0,40178.0,1897827.0,67248.0,85651.0,313728.0,-27950.0,49271.0,-348241.0,2453903.0
2016,7,16,1961102.0,39540.0,1721301.0,44820.0,85631.0,286426.0,-33409.0,49403.0,-232611.0,2227121.0
2016,7,17,1868024.0,47949.0,1654778.0,39300.0,84810.0,265209.0,-46240.0,47559.0,-225338.0,2139605.0
2016,7,18,2266997.0,187621.0,1671231.0,43759.0,83865.0,353941.0,-21375.0,46296.0,-98287.0,2386713.0
2016,7,19,2368506.0,215111.0,1757232.0,69763.0,82898.0,352216.0,-17931.0,44893.0,-135660.0,2522113.0
2016,7,20,2366920.0,217355.0,1734486.0,94281.0,58767.0,344993.0,-14009.0,45003.0,-113923.0,2494885.0
2016,7,21,2345835.0,238514.0,1795299.0,32937.0,54748.0,324362.0,-20077.0,45757.0,-125709.0,2491617.0
2016,7,22,2279239.0,243749.0,1823792.0,41198.0,48434.0,318993.0,-18428.0,47226.0,-225674.0,2523392.0
2016,7,23,2008320.0,75454.0,1791601.0,68567.0,56954.0,311076.0,-37887.0,47738.0,-305118.0,2351390.0
2016,7,24,1874412.0,60349.0,1726539.0,47800.0,70210.0,290592.0,-49387.0,47913.0,-319602.0,2243403.0
2016,7,25,2226277.0,169411.0,1790687.0,38385.0,69495.0,340115.0,-22572.0,46192.0,-205414.0,2454285.0
2016,7,26,2270966.0,214026.0,1791039.0,52232.0,72874.0,342650.0,-24104.0,45300.0,-223060.0,2518121.0
2016,7,27,2265730.0,229144.0,1760464.0,60739.0,67673.0,318705.0,-19485.0,47191.0,-198717.0,2483916.0
2016,7,28,2263858.0,214853.0,1844529.0,81660.0,61043.0,305349.0,-24792.0,49145.0,-267938.0,2556579.0
2016,7,29,2220813.0,95265.0,1829326.0,82895.0,69172.0,297573.0,-21843.0,49669.0,-181251.0,2423900.0
2016,7,30,1977122.0,70072.0,1767485.0,35747.0,61381.0,278321.0,-36787.0,50086.0,-249160.0,2263092.0
2016,7,31,1820436.0,53965.0,1735092.0,46767.0,48601.0,261273.0,-48721.0,48405.0,-324937.0,2194103.0
2016,8,1,2052818.0,80257.0,1797778.0,56307.0,71946.0,317949.0,-23742.0,46149.0,-293812.0,2370386.0
2016,8,2,2106744.0,126977.0,1796193.0,165044.0,67197.0,294441.0,-23144.0,45854.0,-365861.0,2495706.0
2016,8,3,2126115.0,96808.0,1815752.0,131140.0,73846.0,281103.0,-26284.0,46154.0,-292409.0,2444803.0
2016,8,4,2114388.0,104914.0,1800365.0,65745.0,40961.0,272298.0,-30291.0,48130.0,-187730.0,2332413.0
2016,8,5,2047046.0,133139.0,1786278.0,92247.0,71617.0,294215.0,-24272.0,48946.0,-355104.0,2426442.0
2016,8,6,1868474.0,45491.0,1652568.0,67169.0,79352.0,273797.0,-41964.0,48917.0,-256854.0,2167294.0
2016,8,7,1777321.0,43082.0,1560374.0,58478.0,82091.0,240066.0,-54587.0,48313.0,-200484.0,2032404.0
2016,8,8,2008803.0,68502.0,1712864.0,92331.0,71515.0,265369.0,-40406.0,47201.0,-208618.0,2257782.0
2016,8,9,2025396.0,92897.0,1845015.0,85275.0,53120.0,263387.0,-27856.0,46720.0,-333207.0,2386414.0
2016,8,10,1998380.0,71563.0,1903421.0,89874.0,74977.0,269202.0,-24589.0,47308.0,-433411.0,2456345.0
2016,8,11,2006558.0,91950.0,1914366.0,90927.0,76175.0,249729.0,-34290.0,46604.0,-428957.0,2469751.0
2016,8,12,2025153.0,104698.0,1903782.0,41119.0,79599.0,264363.0,-27377.0,47148.0,-388243.0,2440709.0
2016,8,13,1896806.0,42984.0,1660273.0,33526.0,80164.0,204413.0,-43719.0,47190.0,-128070.0,2068550.0
2016,8,14,1778501.0,40975.0,1658121.0,50034.0,78063.0,187791.0,-57082.0,45459.0,-224856.0,2060443.0
2016,8,15,1822403.0,79221.0,1725403.0,84390.0,74694.0,204112.0,-40628.0,45758.0,-350580.0,2213578.0
2016,8,16,2071016.0,128517.0,1760172.0,59301.0,70082.0,241275.0,-27011.0,44305.0,-205622.0,2303652.0
2016,8,17,2107368.0,156565.0,1764513.0,42712.0,50337.0,230311.0,-36238.0,46946.0,-147796.0,2291384.0
2016,8,18,2104689.0,163372.0,1757084.0,52869.0,48102.0,237717.0,-25737.0,47747.0,-176471.0,2306891.0
2016,8,19,2096734.0,157692.0,1748151.0,61886.0,55782.0,229145.0,-28141.0,48118.0,-175923.0,2300774.0
2016,8,20,1913657.0,69234.0,1684241.0,149249.0,39165.0,209895.0,-46866.0,47645.0,-238959.0,2199429.0
2016,8,21,1777435.0,48061.0,1558876.0,183753.0,68861.0,184004.0,-60580.0,47324.0,-252905.0,2090879.0
2016,8,22,2108156.0,129307.0,1779017.0,53911.0,78355.0,227414.0,-32151.0,46743.0,-174473.0,2314747.0
2016,8,23,2226286.0,158446.0,1809402.0,80525.0,77164.0,257106.0,-28882.0,45555.0,-173049.0,2428198.0
2016,8,24,2274897.0,195899.0,1824779.0,73015.0,74741.0,261025.0,-31923.0,44951.0,-167586.0,2474410.0
2016,8,25,2308960.0,182889.0,1840364.0,44283.0,74582.0,294339.0,-30208.0,45003.0,-142308.0,2481460.0
2016,8,26,2300649.0,193249.0,1833278.0,43667.0,70371.0,289347.0,-30517.0,44586.0,-143368.0,2474498.0
2016,8,27,2075933.0,201318.0,1589907.0,55764.0,71258.0,211369.0,-42843.0,45336.0,-56203.0,2174952.0
2016,8,28,1908760.0,140989.0,1510511.0,110330.0,54171.0,193365.0,-52975.0,46551.0,-94235.0,2055917.0
2016,8,29,2232851.0,223502.0,1622982.0,69806.0,48827.0,274310.0,-25229.0,44634.0,-25957.0,2284061.0
2016,8,30,2293431.0,261230.0,1764175.0,53037.0,64841.0,246077.0,-29503.0,44373.0,-110816.0,2433733.0
2016,8,31,2319030.0,259798.0,1808277.0,33275.0,65895.0,260237.0,-28718.0,45423.0,-125151.0,2472905.0
2016,9,1,2331397.0,296605.0,1766173.0,30811.0,72010.0,261816.0,-28093.0,46098.0,-113997.0,2473513.0
2016,9,2,2315507.0,296711.0,1766065.0,26770.0,70757.0,247507.0,-28717.0,46533.0,-110084.0,2454343.0
2016,9,3,2051999.0,166226.0,1745875.0,32178.0,67244.0,187602.0,-49164.0,46365.0,-144276.0,2245490.0
2016,9,4,1922644.0,75272.0,1684724.0,116154.0,46771.0,170380.0,-65215.0,45784.0,-151192.0,2139085.0
2016,9,5,2269960.0,252244.0,1705104.0,53215.0,50963.0,275817.0,-25370.0,44796.0,-86778.0,2382139.0
2016,9,6,2347102.0,316679.0,1750924.0,40179.0,66921.0,276330.0,-31940.0,43636.0,-115585.0,2494669.0
2016,9,7,2337874.0,317168.0,1756544.0,86647.0,72385.0,260904.0,-30736.0,42759.0,-167781.0,2536407.0
2016,9,8,2331247.0,309055.0,1792123.0,119928.0,55521.0,249507.0,-33770.0,45423.0,-206512.0,2571557.0
2016,9,9,2304757.0,291532.0,1806242.0,41870.0,59980.0,255620.0,-29356.0,46445.0,-167557.0,2501689.0
2016,9,10,2040340.0,204344.0,1690601.0,55284.0,62243.0,184615.0,-52292.0,46329.0,-150752.0,2243416.0
2016,9,11,1910115.0,160253.0,1675782.0,18930.0,59800.0,165343.0,-75453.0,44562.0,-139046.0,2124670.0
2016,9,12,2280347.0,288568.0,1816151.0,54487.0,59735.0,236928.0,-18449.0,42490.0,-199511.0,2498359.0
2016,9,13,2343070.0,276689.0,1859508.0,128461.0,53349.0,263207.0,-23531.0,42943.0,-257572.0,2624157.0
2016,9,14,2308325.0,307924.0,1819005.0,93745.0,29430.0,260354.0,-27126.0,43047.0,-218012.0,2553505.0
2016,9,15,2279698.0,308024.0,1832947.0,52911.0,46331.0,238804.0,-25636.0,44204.0,-217815.0,2523221.0
2016,9,16,2247218.0,308291.0,1851170.0,109246.0,32878.0,228536.0,-22375.0,45528.0,-306015.0,2575649.0
2016,9,17,1987833.0,178889.0,1714562.0,122593.0,42780.0,178866.0,-39963.0,46184.0,-256014.0,2283874.0
2016,9,18,1885476.0,142101.0,1659446.0,107395.0,32835.0,165976.0,-52401.0,46068.0,-215883.0,2153821.0
2016,9,19,2223423.0,294554.0,1793706.0,64453.0,41255.0,219513.0,-20557.0,44884.0,-214353.0,2458365.0
2016,9,20,2277646.0,324473.0,1851360.0,29979.0,50135.0,223065.0,-22264.0,44848.0,-223878.0,2523860.0
2016,9,21,2280250.0,326641.0,1824519.0,21372.0,58664.0,245670.0,-17018.0,44875.0,-224421.0,2521741.0
2016,9,22,2283439.0,322526.0,1834363.0,15818.0,59805.0,225188.0,-17415.0,46268.0,-203064.0,2503968.0
2016,9,23,2256701.0,323796.0,1845533.0,11813.0,60432.0,235843.0,-19220.0,46744.0,-248208.0,2524161.0
2016,9,24,2001202.0,169792.0,1717230.0,100315.0,61108.0,169544.0,-35413.0,46329.0,-227657.0,2264318.0
2016,9,25,1872199.0,99463.0,1666087.0,133009.0,42157.0,149215.0,-58806.0,46405.0,-205292.0,2136336.0
2016,9,26,2228237.0,316331.0,1729896.0,35865.0,51965.0,256782.0,-20745.0,43696.0,-185535.0,2434535.0
2016,9,27,2294694.0,344871.0,1727233.0,48042.0,49579.0,250508.0,-25558.0,43873.0,-143860.0,2464106.0
2016,9,28,2292341.0,338466.0,1744373.0,51350.0,56541.0,229507.0,-24936.0,44167.0,-147090.0,2464404.0
2016,9,29,2293463.0,304881.0,1751722.0,128083.0,60530.0,206508.0,-30224.0,45134.0,-173179.0,2496858.0
2016,9,30,2271919.0,304326.0,1745466.0,48118.0,42062.0,211120.0,-26529.0,46781.0,-99412.0,2397873.0
2016,10,1,2036959.0,241987.0,1766747.0,107107.0,36961.0,167868.0,-41203.0,49079.0,-291606.0,2369749.0
2016,10,2,1927668.0,151804.0,1756544.0,105294.0,49631.0,137913.0,-54985.0,48243.0,-266814.0,2249429.0
2016,10,3,2275017.0,283180.0,1805782.0,52086.0,68923.0,179132.0,-25062.0,44901.0,-133892.0,2434004.0
2016,10,4,2348502.0,294503.0,1844485.0,163993.0,64819.0,177192.0,-28479.0,42972.0,-210964.0,2587964.0
2016,10,5,2375238.0,268954.0,1837233.0,209513.0,55949.0,161946.0,-28057.0,42015.0,-172342.0,2575610.0
2016,10,6,2430716.0,289839.0,1720916.0,197005.0,49742.0,206758.0,-23006.0,44103.0,-54642.0,2508363.0
2016,10,7,2460255.0,326782.0,1736819.0,86755.0,51042.0,240718.0,-24317.0,43880.0,-1403.0,2485996.0
2016,10,8,2204257.0,307435.0,1716061.0,61251.0,50633.0,128067.0,-47286.0,43925.0,-55847.0,2307372.0
2016,10,9,2116815.0,252889.0,1787784.0,47519.0,57385.0,100742.0,-59821.0,42028.0,-111714.0,2288347.0
2016,10,10,2561824.0,354857.0,1853340.0,37881.0,60144.0,203979.0,-26559.0,40518.0,37644.0,2550719.0
2016,10,11,2665231.0,352503.0,1876722.0,64670.0,53636.0,220268.0,-16730.0,38542.0,75633.0,2606341.0
2016,10,12,2731866.0,352699.0,1906448.0,137893.0,37350.0,214157.0,-26695.0,38843.0,71171.0,2687390.0
2016,10,13,2782183.0,363314.0,1898594.0,179547.0,26057.0,227331.0,-22798.0,39918.0,70198.0,2734761.0
2016,10,14,2722266.0,372786.0,1914446.0,70084.0,24376.0,264234.0,-26318.0,39356.0,63323.0,2685282.0
2016,10,15,2352401.0,312113.0,1799245.0,126751.0,58062.0,190090.0,-64174.0,42318.0,-111985.0,2528579.0
2016,10,16,2185510.0,278313.0,1795271.0,134294.0,40688.0,144330.0,-71936.0,41047.0,-176506.0,2433943.0
2016,10,17,2509691.0,314284.0,1864425.0,40013.0,32070.0,225165.0,-28897.0,40375.0,22272.0,2516332.0
2016,10,18,2590777.0,327469.0,1884283.0,101610.0,52403.0,212964.0,-35626.0,40275.0,7406.0,2619004.0
2016,10,19,2664273.0,360057.0,1931683.0,115219.0,41908.0,237492.0,-32628.0,41850.0,-31336.0,2728209.0
2016,10,20,2700731.0,345724.0,1929844.0,92996.0,46311.0,276099.0,-29259.0,42003.0,-3007.0,2732977.0
2016,10,21,2707383.0,371280.0,1988199.0,43397.0,52028.0,242681.0,-25442.0,41817.0,-6591.0,2739402.0
2016,10,22,2482419.0,325194.0,1902378.0,45960.0,51185.0,141964.0,-67027.0,43753.0,39018.0,2510434.0
2016,10,23,2385132.0,301292.0,1863198.0,132190.0,26955.0,122965.0,-70923.0,44369.0,-34939.0,2490969.0
2016,10,24,2626207.0,340791.0,1922446.0,62039.0,27859.0,231115.0,-30592.0,43713.0,28799.0,2627963.0
2016,10,25,2633202.0,354240.0,1945614.0,12484.0,28766.0,251052.0,-33500.0,43043.0,31535.0,2635199.0
2016,10,26,2649091.0,368658.0,1990242.0,25389.0,31729.0,274768.0,-36003.0,43430.0,-49102.0,2734216.0
2016,10,27,2674198.0,375389.0,2007397.0,41392.0,47385.0,254847.0,-35097.0,44155.0,-61289.0,2770565.0
2016,10,28,2675734.0,382822.0,2005243.0,38539.0,49041.0,230908.0,-39378.0,45591.0,-37089.0,2752144.0
2016,10,29,2412161.0,296254.0,1888569.0,70969.0,50961.0,159655.0,-50167.0,47611.0,-51700.0,2514019.0
2016,10,30,2269376.0,253656.0,1862488.0,105713.0,53263.0,132960.0,-63216.0,46614.0,-122081.0,2454694.0
2016,10,31,2463233.0,310703.0,1919179.0,99467.0,54578.0,158137.0,-38450.0,46487.0,-86830.0,2588551.0
2016,11,1,2355034.0,362616.0,1934799.0,38415.0,38612.0,130917.0,-66932.0,48201.0,-131548.0,2553560.0
2016,11,2,2707381.0,397742.0,2011685.0,50171.0,32335.0,161587.0,-29710.0,48725.0,34880.0,2702245.0
2016,11,3,2883597.0,445921.0,2029294.0,41878.0,38211.0,193801.0,-24658.0,49716.0,109473.0,2798821.0
2016,11,4,2943626.0,468732.0,2015227.0,69526.0,23330.0,169541.0,-34919.0,51053.0,181193.0,2797409.0
2016,11,5,2594325.0,400927.0,1996542.0,78591.0,15227.0,158855.0,-82286.0,52605.0,-26095.0,2702747.0
2016,11,6,2586811.0,332271.0,1988121.0,86371.0,28991.0,224526.0,-60918.0,51986.0,-64518.0,2712266.0
2016,11,7,3143965.0,513027.0,2061667.0,105969.0,30747.0,270815.0,-14980.0,49140.0,127621.0,3031365.0
2016,11,8,3265409.0,566969.0,2045215.0,88328.0,25896.0,297867.0,-28190.0,50174.0,219173.0,3074449.0
2016,11,9,3254404.0,508991.0,2021729.0,303497.0,21767.0,258970.0,-41133.0,51702.0,128887.0,3166656.0
2016,11,10,3133556.0,477862.0,2036071.0,199848.0,20585.0,294729.0,-25397.0,51629.0,78248.0,3080724.0
2016,11,11,2772817.0,398897.0,1959955.0,139404.0,27538.0,296737.0,-49175.0,51205.0,-51718.0,2873736.0
2016,11,12,2891628.0,384340.0,1950357.0,103938.0,26895.0,287394.0,-46656.0,50963.0,134437.0,2803887.0
2016,11,13,2705963.0,373387.0,1909193.0,81475.0,19016.0,240887.0,-66304.0,50749.0,97593.0,2674707.0
2016,11,14,3086143.0,492116.0,1989276.0,56858.0,24474.0,299691.0,-27044.0,49693.0,201127.0,2912108.0
2016,11,15,3117646.0,509308.0,2054694.0,99968.0,25944.0,289684.0,-37436.0,50632.0,124902.0,3030230.0
2016,11,16,3024010.0,492420.0,2058419.0,188786.0,20407.0,276244.0,-27166.0,52236.0,-37302.0,3088512.0
2016,11,17,2965437.0,475818.0,2063422.0,313299.0,24560.0,256575.0,-26873.0,53657.0,-194988.0,3187331.0
2016,11,18,2974989.0,481433.0,2082476.0,313861.0,15613.0,262394.0,-25775.0,53669.0,-208677.0,3209446.0
2016,11,19,2782527.0,406490.0,2063271.0,232517.0,28772.0,278986.0,-52984.0,54105.0,-228622.0,3064141.0
2016,11,20,2585245.0,265269.0,2014719.0,346162.0,20259.0,273184.0,-63614.0,52694.0,-323418.0,2972287.0
2016,11,21,2846423.0,382662.0,2056423.0,325141.0,15229.0,312871.0,-27580.0,51587.0,-269910.0,3143913.0
2016,11,22,2959557.0,450019.0,2143265.0,184548.0,12258.0,336537.0,-32693.0,49988.0,-184319.0,3176615.0
2016,11,23,2960391.0,428829.0,2141819.0,168272.0,13401.0,351500.0,-33017.0,51355.0,-161746.0,3155176.0
2016,11,24,2941696.0,417942.0,2153890.0,222111.0,18753.0,374818.0,-29972.0,52675.0,-268511.0,3240189.0
2016,11,25,2991520.0,442675.0,2174206.0,159751.0,17199.0,394335.0,-28720.0,53382.0,-221259.0,3241548.0
2016,11,26,2755569.0,373880.0,2205996.0,56724.0,22849.0,325056.0,-44584.0,54537.0,-238847.0,3039042.0
2016,11,27,2675965.0,270229.0,2215145.0,111348.0,29605.0,300750.0,-58129.0,53893.0,-246817.0,2980970.0
2016,11,28,3189771.0,441524.0,2261401.0,278092.0,28481.0,350907.0,-22189.0,51992.0,-200432.0,3412397.0
2016,11,29,3476686.0,520453.0,2308209.0,157145.0,20898.0,381667.0,-32270.0,53488.0,67091.0,3441860.0
2016,11,30,3511123.0,572096.0,2300866.0,40847.0,34689.0,378666.0,-30744.0,56160.0,158523.0,3383324.0
2016,12,1,3538592.0,583391.0,2319710.0,41133.0,36992.0,390318.0,-30670.0,54396.0,143356.0,3425940.0
2016,12,2,3527380.0,529295.0,2346110.0,71422.0,31780.0,352631.0,-22692.0,53636.0,165253.0,3384874.0
2016,12,3,3201576.0,397225.0,2333383.0,178452.0,28242.0,217704.0,-66255.0,54130.0,58700.0,3209136.0
2016,12,4,3122459.0,383586.0,2385600.0,183170.0,26673.0,213268.0,-56239.0,52903.0,-66474.0,3245200.0
2016,12,5,3378449.0,492758.0,2412199.0,98674.0,25734.0,323371.0,-18793.0,50833.0,-6286.0,3403569.0
2016,12,6,3387757.0,522607.0,2401494.0,48791.0,31720.0,328092.0,-21348.0,51568.0,24846.0,3384272.0
2016,12,7,3411628.0,534943.0,2417728.0,104483.0,30424.0,327118.0,-23701.0,51793.0,-31133.0,3466489.0
2016,12,8,3402550.0,513866.0,2414191.0,131181.0,31719.0,274145.0,-32092.0,54823.0,14768.0,3419925.0
2016,12,9,3326998.0,501897.0,2389911.0,76387.0,29063.0,270132.0,-27745.0,52594.0,34801.0,3319984.0
2016,12,10,3084960.0,486967.0,2309304.0,82471.0,28298.0,226526.0,-48063.0,50825.0,-51346.0,3184391.0
2016,12,11,2946352.0,448725.0,2245088.0,96518.0,21411.0,212296.0,-66213.0,50445.0,-61910.0,3074483.0
2016,12,12,3288489.0,520195.0,2257431.0,71508.0,23673.0,299267.0,-32409.0,50082.0,98757.0,3222156.0
2016,12,13,3338893.0,511252.0,2262841.0,71616.0,26605.0,325958.0,-26225.0,50591.0,116295.0,3248863.0
2016,12,14,3329055.0,519495.0,2260843.0,118885.0,28658.0,308884.0,-27376.0,51123.0,68578.0,3287888.0
2016,12,15,3369534.0,519262.0,2291440.0,107117.0,15939.0,311764.0,-22711.0,55614.0,91133.0,3301136.0
2016,12,16,3251100.0,516457.0,2314618.0,111673.0,19976.0,286564.0,-32674.0,56069.0,-21521.0,3305357.0
2016,12,17,3085016.0,464191.0,2292777.0,21710.0,29641.0,220230.0,-51270.0,53515.0,54268.0,3082064.0
2016,12,18,3072075.0,460239.0,2321319.0,19131.0,23335.0,214346.0,-56038.0,53688.0,36103.0,3092058.0
2016,12,19,3477711.0,531960.0,2335921.0,66282.0,8244.0,346292.0,-23452.0,51906.0,160611.0,3340605.0
2016,12,20,3495067.0,551405.0,2363134.0,61367.0,8514.0,350916.0,-21800.0,50092.0,131444.0,3385428.0
2016,12,21,3472140.0,522408.0,2375312.0,155094.0,14716.0,361543.0,-14389.0,50671.0,6799.0,3479744.0
2016,12,22,3318506.0,506189.0,2381939.0,86804.0,15067.0,378336.0,-14428.0,51593.0,-86943.0,3419928.0
2016,12,23,3190348.0,477084.0,2352193.0,138002.0,14930.0,318099.0,-14969.0,52458.0,-147417.0,3352766.0
2016,12,24,2822451.0,319895.0,2363303.0,202395.0,16763.0,193203.0,-47388.0,53737.0,-279397.0,3149296.0
2016,12,25,2579144.0,215869.0,2317332.0,218545.0,11287.0,139823.0,-72756.0,53714.0,-304612.0,2956570.0
2016,12,26,2785587.0,314175.0,2340463.0,140728.0,14358.0,191184.0,-49994.0,52288.0,-217581.0,3053196.0
2016,12,27,3045824.0,424831.0,2420768.0,101928.0,31745.0,227907.0,-40057.0,52716.0,-173951.0,3259895.0
2016,12,28,3211529.0,425993.0,2471227.0,143075.0,33886.0,276807.0,-16336.0,53325.0,-176389.0,3404313.0
2016,12,29,3378211.0,446876.0,2501781.0,78803.0,26920.0,313030.0,-32458.0,52525.0,-9192.0,3419935.0
2016,12,30,3478180.0,470953.0,2516516.0,18991.0,16870.0,358274.0,-21296.0,51742.0,66157.0,3433346.0
2016,12,31,3450785.0,432347.0,2546189.0,10167.0,19535.0,300184.0,-39084.0,52079.0,129396.0,3360501.0
2017,1,1,3303237.0,360451.0,2530079.0,29256.0,14303.0,251927.0,-49279.0,51884.0,114661.0,3237900.0
2017,1,2,3529932.0,470940.0,2528135.0,31132.0,13421.0,289733.0,-32430.0,51050.0,178008.0,3384411.0
2017,1,3,3766389.0,557425.0,2543432.0,66562.0,23420.0,358713.0,-24676.0,51685.0,189895.0,3601237.0
2017,1,4,3843991.0,564457.0,2551561.0,154079.0,21377.0,384100.0,-20251.0,52651.0,136036.0,3728225.0
2017,1,5,3769672.0,547460.0,2550335.0,103514.0,24811.0,349062.0,-22154.0,53499.0,163211.0,3628681.0
2017,1,6,3917136.0,551963.0,2579791.0,78056.0,33121.0,349492.0,-26379.0,53665.0,297465.0,3646088.0
2017,1,7,3756992.0,489570.0,2580117.0,73666.0,29421.0,313823.0,-24297.0,53456.0,241277.0,3540053.0
2017,1,8,3397483.0,390788.0,2577935.0,51105.0,13997.0,206129.0,-60145.0,53758.0,163968.0,3293712.0
2017,1,9,3610002.0,498885.0,2617759.0,124173.0,18265.0,294577.0,-26796.0,52808.0,30371.0,3606467.0
2017,1,10,3602776.0,491299.0,2643536.0,129338.0,10242.0,377249.0,-29771.0,53527.0,-72599.0,3705191.0
2017,1,11,3529301.0,495837.0,2626275.0,223022.0,13370.0,310441.0,-39964.0,52864.0,-152505.0,3721809.0
2017,1,12,3462012.0,493530.0,2615355.0,240834.0,13992.0,302540.0,-27011.0,52230.0,-229407.0,3718481.0
2017,1,13,3584960.0,467790.0,2555203.0,338004.0,22476.0,309519.0,-30666.0,50900.0,-128225.0,3743892.0
2017,1,14,3412316.0,429029.0,2549491.0,202908.0,26729.0,267205.0,-61285.0,52495.0,-54257.0,3527857.0
2017,1,15,3331986.0,427284.0,2525690.0,105071.0,16427.0,243153.0,-86886.0,52885.0,48342.0,3370510.0
2017,1,16,3663872.0,548717.0,2568335.0,85079.0,16634.0,335482.0,-36066.0,52072.0,93627.0,3606319.0
2017,1,17,3943011.0,608777.0,2614558.0,182214.0,36339.0,386867.0,-32714.0,52462.0,94572.0,3881217.0
2017,1,18,4122552.0,685446.0,2672015.0,243505.0,30611.0,428087.0,-20285.0,53695.0,29518.0,4113359.0
2017,1,19,4157497.0,694358.0,2676042.0,157584.0,35853.0,489173.0,-11519.0,54163.0,61905.0,4107173.0
2017,1,20,4109446.0,678970.0,2676353.0,102757.0,34824.0,474268.0,-7235.0,56188.0,93342.0,4023360.0
2017,1,21,3800150.0,550997.0,2654334.0,67106.0,37030.0,348276.0,-38951.0,55857.0,125504.0,3713600.0
2017,1,22,3638358.0,450817.0,2663712.0,58152.0,17269.0,292478.0,-66439.0,54882.0,167443.0,3537310.0
2017,1,23,3921817.0,582313.0,2700892.0,69698.0,29653.0,430553.0,-19392.0,55521.0,72600.0,3868630.0
2017,1,24,4013425.0,657807.0,2713734.0,57274.0,34460.0,445333.0,-20532.0,54928.0,70438.0,3963536.0
2017,1,25,4084698.0,690932.0,2719265.0,68356.0,17315.0,451616.0,-28710.0,52763.0,113154.0,4000247.0
2017,1,26,4074684.0,684583.0,2677944.0,160521.0,31572.0,412470.0,-34750.0,53633.0,88738.0,4020723.0
2017,1,27,3829832.0,523508.0,2634938.0,279324.0,12956.0,326246.0,-25475.0,54987.0,23358.0,3831959.0
2017,1,28,3273341.0,400577.0,2619240.0,180947.0,18495.0,199903.0,-54816.0,53490.0,-144475.0,3472652.0
2017,1,29,3117707.0,384352.0,2631893.0,179222.0,30353.0,144805.0,-91118.0,53656.0,-215408.0,3424281.0
2017,1,30,3367213.0,475641.0,2669962.0,176529.0,11975.0,251650.0,-37492.0,54510.0,-235512.0,3640267.0
2017,1,31,3227184.0,447747.0,2488013.0,68679.0,22509.0,262428.0,-42988.0,53922.0,-73107.0,3343298.0
2017,2,1,3171551.0,410848.0,2610805.0,141884.0,20879.0,339319.0,-30549.0,52029.0,-373629.0,3575764.0
2017,2,2,3159116.0,368810.0,2651676.0,301095.0,14495.0,285865.0,-53297.0,50765.0,-460260.0,3672706.0
2017,2,3,3187647.0,348870.0,2555955.0,300083.0,17208.0,340138.0,-35919.0,50748.0,-389391.0,3613002.0
2017,2,4,2986302.0,230364.0,2480600.0,243865.0,20847.0,291097.0,-83623.0,51951.0,-248783.0,3318724.0
2017,2,5,2914980.0,226564.0,2485462.0,185038.0,12159.0,281707.0,-101637.0,51881.0,-226161.0,3242811.0
2017,2,6,3330355.0,427913.0,2500272.0,135097.0,26218.0,379020.0,-35904.0,50516.0,-152768.0,3519036.0
2017,2,7,3318529.0,443448.0,2534425.0,123112.0,21953.0,358594.0,-49171.0,50785.0,-164607.0,3532317.0
2017,2,8,3396230.0,449342.0,2515892.0,109138.0,22723.0,405496.0,-39250.0,51460.0,-118530.0,3554051.0
2017,2,9,3517228.0,457861.0,2553666.0,83823.0,29209.0,408991.0,-35781.0,51250.0,-31811.0,3584800.0
2017,2,10,3553268.0,504084.0,2528386.0,93612.0,31358.0,437241.0,-25860.0,52824.0,-68336.0,3647505.0
2017,2,11,3353108.0,462826.0,2444558.0,61519.0,19982.0,380154.0,-44787.0,53866.0,-25000.0,3422905.0
2017,2,12,3122324.0,393589.0,2343331.0,205137.0,19059.0,286895.0,-82448.0,53039.0,-96242.0,3301050.0
2017,2,13,3267238.0,438643.0,2352889.0,337102.0,20346.0,355406.0,-43107.0,50687.0,-244664.0,3555073.0
2017,2,14,3205802.0,505110.0,2366310.0,196283.0,27773.0,372801.0,-38404.0,51028.0,-275037.0,3519305.0
2017,2,15,3064707.0,483732.0,2369201.0,118998.0,38425.0,321165.0,-35316.0,51732.0,-283219.0,3383253.0
2017,2,16,3047996.0,495230.0,2423464.0,24541.0,39850.0,330180.0,-31065.0,52435.0,-286603.0,3365700.0
